Customer_ID,Signup_Date,Plan,Monthly_Fee,Region,Acquisition_Channel,Status,Tenure_Months,Churn_Date,Churn_Reason,Signup_Cohort
CUST02252,2023-04-23,Basic,299,West,Paid Ads,Churned,5,2023-09-20,Not using enough,2023-04
CUST02253,2024-05-18,Basic,299,South,Referral,Active,7,,,2024-05
CUST02254,2023-05-19,Basic,299,South,Organic,Churned,9,2024-02-13,Not using enough,2023-05
CUST02255,2023-11-14,Premium,999,North,Organic,Churned,12,2024-11-08,Poor support experience,2023-11
CUST02256,2024-01-19,Basic,299,North,Organic,Churned,2,2024-03-19,Not using enough,2024-01
CUST02257,2024-02-25,Standard,599,South,Social Media,Churned,7,2024-09-22,Missing features,2024-02
CUST02258,2024-05-19,Standard,599,West,Social Media,Churned,5,2024-10-16,Poor support experience,2024-05
CUST02259,2024-08-02,Basic,299,South,Social Media,Active,5,,,2024-08
CUST02260,2023-10-19,Standard,599,West,Paid Ads,Churned,12,2024-10-13,Not using enough,2023-10
CUST02261,2024-07-05,Basic,299,South,Social Media,Active,5,,,2024-07
CUST02262,2023-08-13,Basic,299,West,Organic,Churned,14,2024-10-06,Price too high,2023-08
CUST02263,2023-12-13,Standard,599,North,Referral,Active,12,,,2023-12
CUST02264,2024-05-03,Basic,299,West,Paid Ads,Churned,2,2024-07-02,Found alternative,2024-05
CUST02265,2023-03-21,Basic,299,North,Paid Ads,Churned,18,2024-09-11,Found alternative,2023-03
CUST02266,2023-06-15,Basic,299,North,Organic,Churned,17,2024-11-06,Found alternative,2023-06
CUST02267,2024-02-14,Premium,999,West,Paid Ads,Active,10,,,2024-02
CUST02268,2023-09-09,Standard,599,North,Referral,Churned,15,2024-12-02,Not using enough,2023-09
CUST02269,2024-01-22,Premium,999,South,Paid Ads,Active,11,,,2024-01
CUST02270,2024-03-07,Basic,299,West,Paid Ads,Churned,2,2024-05-06,Found alternative,2024-03
CUST02271,2024-05-03,Standard,599,North,Referral,Churned,1,2024-06-02,Not using enough,2024-05
CUST02272,2023-01-10,Basic,299,South,Organic,Churned,3,2023-04-10,Price too high,2023-01
CUST02273,2023-06-18,Basic,299,West,Organic,Churned,1,2023-07-18,Price too high,2023-06
CUST02274,2023-07-17,Basic,299,South,Organic,Churned,8,2024-03-13,Poor support experience,2023-07
CUST02275,2023-02-11,Premium,999,East,Organic,Active,22,,,2023-02
CUST02276,2023-03-31,Premium,999,South,Organic,Active,21,,,2023-03
CUST02277,2023-06-08,Premium,999,North,Organic,Churned,11,2024-05-03,Price too high,2023-06
CUST02278,2023-07-14,Basic,299,East,Paid Ads,Churned,10,2024-05-09,Technical issues,2023-07
CUST02279,2024-07-23,Standard,599,South,Referral,Active,5,,,2024-07
CUST02280,2024-04-05,Premium,999,South,Paid Ads,Churned,1,2024-05-05,Price too high,2024-04
CUST02281,2023-01-31,Standard,599,West,Referral,Active,23,,,2023-01
CUST02282,2023-04-14,Basic,299,South,Referral,Churned,3,2023-07-13,Not using enough,2023-04
CUST02283,2024-11-04,Standard,599,North,Referral,Active,1,,,2024-11
CUST02284,2023-03-12,Standard,599,West,Paid Ads,Churned,11,2024-02-05,Price too high,2023-03
CUST02285,2024-09-15,Premium,999,East,Referral,Active,3,,,2024-09
CUST02286,2024-04-22,Standard,599,North,Social Media,Active,8,,,2024-04
CUST02287,2023-03-29,Basic,299,West,Organic,Churned,17,2024-08-20,Poor support experience,2023-03
CUST02288,2024-02-26,Basic,299,North,Referral,Active,10,,,2024-02
CUST02289,2024-04-29,Basic,299,West,Organic,Churned,6,2024-10-26,Price too high,2024-04
CUST02290,2023-01-25,Basic,299,East,Referral,Churned,3,2023-04-25,Found alternative,2023-01
CUST02291,2024-06-01,Basic,299,East,Referral,Active,7,,,2024-06
CUST02292,2023-10-04,Basic,299,South,Referral,Churned,1,2023-11-03,Not using enough,2023-10
CUST02293,2024-03-10,Standard,599,West,Social Media,Churned,9,2024-12-05,Not using enough,2024-03
CUST02294,2023-01-30,Standard,599,East,Paid Ads,Churned,4,2023-05-30,Missing features,2023-01
CUST02295,2024-08-19,Standard,599,North,Paid Ads,Active,4,,,2024-08
CUST02296,2023-09-16,Premium,999,North,Paid Ads,Active,15,,,2023-09
CUST02297,2023-10-23,Basic,299,North,Paid Ads,Churned,10,2024-08-18,Price too high,2023-10
CUST02298,2024-11-10,Standard,599,East,Organic,Churned,1,2024-12-10,Poor support experience,2024-11
CUST02299,2024-10-07,Basic,299,East,Paid Ads,Churned,2,2024-12-06,Price too high,2024-10
CUST02300,2024-08-27,Standard,599,West,Organic,Active,4,,,2024-08
CUST02301,2023-03-21,Premium,999,East,Paid Ads,Active,21,,,2023-03
CUST02302,2024-02-11,Standard,599,West,Referral,Active,10,,,2024-02
CUST02303,2023-05-20,Premium,999,West,Referral,Churned,13,2024-06-13,Price too high,2023-05
CUST02304,2024-02-28,Basic,299,West,Referral,Active,10,,,2024-02
CUST02305,2024-10-21,Premium,999,West,Organic,Active,2,,,2024-10
CUST02306,2023-09-26,Premium,999,West,Paid Ads,Active,15,,,2023-09
CUST02307,2024-07-03,Basic,299,North,Referral,Active,6,,,2024-07
CUST02308,2023-11-11,Basic,299,West,Referral,Churned,7,2024-06-08,Price too high,2023-11
CUST02309,2023-05-03,Standard,599,West,Social Media,Churned,3,2023-08-01,Price too high,2023-05
CUST02310,2023-11-21,Basic,299,South,Organic,Churned,6,2024-05-19,Price too high,2023-11
CUST02311,2024-07-31,Basic,299,East,Paid Ads,Active,5,,,2024-07
CUST02312,2023-11-09,Premium,999,North,Paid Ads,Active,13,,,2023-11
CUST02313,2023-08-09,Standard,599,East,Organic,Active,17,,,2023-08
CUST02314,2024-07-04,Standard,599,North,Paid Ads,Active,6,,,2024-07
CUST02315,2024-04-04,Standard,599,West,Paid Ads,Churned,4,2024-08-02,Price too high,2024-04
CUST02316,2024-05-11,Premium,999,South,Paid Ads,Active,7,,,2024-05
CUST02317,2023-03-22,Standard,599,West,Paid Ads,Active,21,,,2023-03
CUST02318,2024-02-03,Basic,299,South,Social Media,Churned,3,2024-05-03,Poor support experience,2024-02
CUST02319,2024-10-07,Basic,299,South,Organic,Active,2,,,2024-10
CUST02320,2023-05-11,Premium,999,East,Organic,Active,20,,,2023-05
CUST02321,2023-12-01,Premium,999,North,Social Media,Churned,9,2024-08-27,Poor support experience,2023-12
CUST02322,2023-09-03,Basic,299,South,Organic,Active,16,,,2023-09
CUST02323,2024-07-25,Basic,299,South,Paid Ads,Churned,4,2024-11-22,Not using enough,2024-07
CUST02324,2024-10-21,Premium,999,East,Paid Ads,Active,2,,,2024-10
CUST02325,2024-02-29,Standard,599,South,Paid Ads,Churned,4,2024-06-28,Technical issues,2024-02
CUST02326,2024-10-15,Basic,299,South,Paid Ads,Active,2,,,2024-10
CUST02327,2024-06-05,Standard,599,South,Social Media,Churned,2,2024-08-04,Not using enough,2024-06
CUST02328,2024-04-21,Premium,999,West,Social Media,Active,8,,,2024-04
CUST02329,2024-02-18,Standard,599,West,Referral,Active,10,,,2024-02
CUST02330,2024-04-17,Basic,299,South,Referral,Active,8,,,2024-04
CUST02331,2024-01-02,Standard,599,West,Organic,Active,12,,,2024-01
CUST02332,2024-05-13,Premium,999,South,Paid Ads,Churned,5,2024-10-10,Not using enough,2024-05
CUST02333,2023-10-20,Standard,599,North,Referral,Active,14,,,2023-10
CUST02334,2024-11-04,Standard,599,South,Social Media,Active,1,,,2024-11
CUST02335,2023-02-25,Basic,299,North,Referral,Churned,6,2023-08-24,Poor support experience,2023-02
CUST02336,2024-10-15,Basic,299,West,Paid Ads,Active,2,,,2024-10
CUST02337,2023-08-25,Basic,299,West,Organic,Churned,15,2024-11-17,Found alternative,2023-08
CUST02338,2024-07-28,Premium,999,South,Referral,Active,5,,,2024-07
CUST02339,2023-03-11,Basic,299,West,Paid Ads,Churned,18,2024-09-01,Technical issues,2023-03
CUST02340,2024-11-30,Standard,599,South,Paid Ads,Churned,1,2024-12-30,Found alternative,2024-11
CUST02341,2023-09-18,Basic,299,North,Organic,Active,15,,,2023-09
CUST02342,2024-02-13,Basic,299,West,Referral,Active,10,,,2024-02
CUST02343,2024-07-28,Basic,299,South,Organic,Churned,5,2024-12-25,Poor support experience,2024-07
CUST02344,2023-02-09,Standard,599,East,Social Media,Active,23,,,2023-02
CUST02345,2024-06-06,Standard,599,West,Referral,Active,6,,,2024-06
CUST02346,2023-07-03,Premium,999,East,Organic,Active,18,,,2023-07
CUST02347,2023-10-01,Standard,599,South,Referral,Active,15,,,2023-10
CUST02348,2024-02-25,Standard,599,South,Organic,Churned,5,2024-07-24,Not using enough,2024-02
CUST02349,2023-04-29,Standard,599,South,Paid Ads,Active,20,,,2023-04
CUST02350,2023-08-12,Basic,299,West,Paid Ads,Churned,13,2024-09-05,Missing features,2023-08
CUST02351,2023-08-06,Premium,999,East,Paid Ads,Active,17,,,2023-08
CUST02352,2024-03-26,Basic,299,North,Social Media,Churned,5,2024-08-23,Not using enough,2024-03
CUST02353,2024-04-20,Standard,599,East,Social Media,Active,8,,,2024-04
CUST02354,2023-11-23,Standard,599,West,Paid Ads,Churned,2,2024-01-22,Price too high,2023-11
CUST02355,2024-09-22,Standard,599,South,Organic,Active,3,,,2024-09
CUST02356,2024-10-11,Standard,599,North,Paid Ads,Active,2,,,2024-10
CUST02357,2024-03-08,Premium,999,South,Organic,Active,9,,,2024-03
CUST02358,2023-06-30,Basic,299,North,Organic,Churned,10,2024-04-25,Price too high,2023-06
CUST02359,2023-03-12,Standard,599,West,Organic,Churned,12,2024-03-06,Not using enough,2023-03
CUST02360,2024-05-05,Standard,599,South,Paid Ads,Churned,3,2024-08-03,Not using enough,2024-05
CUST02361,2023-12-21,Basic,299,East,Social Media,Churned,3,2024-03-20,Not using enough,2023-12
CUST02362,2024-07-03,Standard,599,East,Referral,Active,6,,,2024-07
CUST02363,2024-06-15,Basic,299,West,Paid Ads,Active,6,,,2024-06
CUST02364,2024-01-21,Standard,599,West,Referral,Active,11,,,2024-01
CUST02365,2024-09-11,Premium,999,South,Referral,Active,3,,,2024-09
CUST02366,2023-08-10,Basic,299,South,Organic,Active,16,,,2023-08
CUST02367,2024-11-06,Premium,999,South,Organic,Active,1,,,2024-11
CUST02368,2023-09-04,Standard,599,South,Paid Ads,Churned,9,2024-05-31,Price too high,2023-09
CUST02369,2023-09-17,Premium,999,West,Social Media,Active,15,,,2023-09
CUST02370,2024-11-13,Standard,599,North,Referral,Active,1,,,2024-11
CUST02371,2023-12-17,Basic,299,South,Referral,Churned,9,2024-09-12,Missing features,2023-12
CUST02372,2023-07-11,Basic,299,South,Paid Ads,Churned,16,2024-11-02,Found alternative,2023-07
CUST02373,2024-02-21,Standard,599,South,Organic,Active,10,,,2024-02
CUST02374,2024-05-22,Standard,599,East,Organic,Churned,3,2024-08-20,Missing features,2024-05
CUST02375,2023-09-15,Basic,299,South,Organic,Churned,5,2024-02-12,Missing features,2023-09
CUST02376,2024-09-24,Basic,299,West,Organic,Active,3,,,2024-09
CUST02377,2023-12-20,Standard,599,North,Social Media,Churned,8,2024-08-16,Not using enough,2023-12
CUST02378,2023-04-28,Basic,299,North,Paid Ads,Churned,6,2023-10-25,Not using enough,2023-04
CUST02379,2023-10-24,Basic,299,South,Referral,Active,14,,,2023-10
CUST02380,2023-08-16,Standard,599,South,Organic,Churned,4,2023-12-14,Poor support experience,2023-08
CUST02381,2023-10-02,Premium,999,West,Organic,Active,15,,,2023-10
CUST02382,2023-08-10,Basic,299,West,Organic,Active,16,,,2023-08
CUST02383,2023-11-11,Standard,599,North,Social Media,Churned,9,2024-08-07,Found alternative,2023-11
CUST02384,2023-03-25,Basic,299,North,Social Media,Churned,9,2023-12-20,Price too high,2023-03
CUST02385,2023-06-23,Basic,299,South,Organic,Churned,8,2024-02-18,Not using enough,2023-06
CUST02386,2024-10-21,Basic,299,North,Referral,Active,2,,,2024-10
CUST02387,2024-03-30,Premium,999,North,Referral,Active,9,,,2024-03
CUST02388,2024-04-06,Basic,299,South,Social Media,Churned,4,2024-08-04,Found alternative,2024-04
CUST02389,2023-07-30,Standard,599,West,Referral,Active,17,,,2023-07
CUST02390,2024-01-21,Basic,299,West,Paid Ads,Active,11,,,2024-01
CUST02391,2024-08-23,Standard,599,South,Referral,Active,4,,,2024-08
CUST02392,2023-06-04,Premium,999,North,Paid Ads,Churned,18,2024-11-25,Not using enough,2023-06
CUST02393,2024-06-23,Standard,599,North,Referral,Active,6,,,2024-06
CUST02394,2023-04-01,Basic,299,West,Paid Ads,Churned,5,2023-08-29,Not using enough,2023-04
CUST02395,2024-05-21,Standard,599,North,Referral,Active,7,,,2024-05
CUST02396,2023-02-15,Standard,599,East,Paid Ads,Churned,6,2023-08-14,Price too high,2023-02
CUST02397,2023-02-10,Basic,299,North,Organic,Churned,4,2023-06-10,Price too high,2023-02
CUST02398,2024-07-04,Standard,599,East,Paid Ads,Active,6,,,2024-07
CUST02399,2023-10-11,Premium,999,West,Referral,Active,14,,,2023-10
CUST02400,2024-01-21,Standard,599,West,Referral,Active,11,,,2024-01
CUST02401,2023-09-29,Standard,599,East,Organic,Churned,10,2024-07-25,Price too high,2023-09
CUST02402,2023-04-11,Basic,299,West,Social Media,Churned,3,2023-07-10,Price too high,2023-04
CUST02403,2023-08-01,Premium,999,North,Organic,Active,17,,,2023-08
CUST02404,2023-11-09,Premium,999,East,Social Media,Active,13,,,2023-11
CUST02405,2024-08-17,Standard,599,North,Organic,Active,4,,,2024-08
CUST02406,2023-08-21,Standard,599,North,Organic,Active,16,,,2023-08
CUST02407,2024-01-03,Premium,999,West,Paid Ads,Active,12,,,2024-01
CUST02408,2023-12-25,Basic,299,North,Paid Ads,Active,12,,,2023-12
CUST02409,2023-02-21,Premium,999,South,Paid Ads,Active,22,,,2023-02
CUST02410,2023-04-05,Basic,299,East,Referral,Active,21,,,2023-04
CUST02411,2024-02-06,Standard,599,East,Referral,Active,10,,,2024-02
CUST02412,2024-09-10,Premium,999,North,Social Media,Active,3,,,2024-09
CUST02413,2023-01-29,Premium,999,South,Organic,Active,23,,,2023-01
CUST02414,2023-02-11,Basic,299,South,Paid Ads,Churned,2,2023-04-12,Not using enough,2023-02
CUST02415,2023-05-14,Premium,999,East,Organic,Churned,13,2024-06-07,Technical issues,2023-05
CUST02416,2023-10-31,Standard,599,South,Referral,Active,14,,,2023-10
CUST02417,2023-10-12,Basic,299,East,Paid Ads,Active,14,,,2023-10
CUST02418,2023-06-17,Standard,599,North,Organic,Churned,4,2023-10-15,Price too high,2023-06
CUST02419,2024-05-22,Standard,599,North,Paid Ads,Active,7,,,2024-05
CUST02420,2023-11-05,Standard,599,South,Organic,Active,14,,,2023-11
CUST02421,2024-02-17,Premium,999,West,Social Media,Active,10,,,2024-02
CUST02422,2024-10-26,Basic,299,South,Referral,Churned,2,2024-12-25,Price too high,2024-10
CUST02423,2023-05-29,Standard,599,East,Paid Ads,Active,19,,,2023-05
CUST02424,2024-10-05,Standard,599,West,Organic,Active,2,,,2024-10
CUST02425,2023-04-20,Standard,599,South,Social Media,Active,20,,,2023-04
CUST02426,2024-04-29,Premium,999,West,Social Media,Churned,8,2024-12-25,Missing features,2024-04
CUST02427,2023-01-08,Standard,599,East,Paid Ads,Churned,16,2024-05-02,Found alternative,2023-01
CUST02428,2024-04-01,Basic,299,West,Social Media,Churned,7,2024-10-28,Not using enough,2024-04
CUST02429,2024-08-14,Premium,999,North,Social Media,Active,4,,,2024-08
CUST02430,2024-07-01,Premium,999,North,Social Media,Churned,4,2024-10-29,Found alternative,2024-07
CUST02431,2024-09-01,Premium,999,East,Organic,Active,4,,,2024-09
CUST02432,2024-11-22,Basic,299,South,Social Media,Active,1,,,2024-11
CUST02433,2023-08-15,Basic,299,West,Organic,Churned,3,2023-11-13,Missing features,2023-08
CUST02434,2024-09-15,Premium,999,North,Paid Ads,Active,3,,,2024-09
CUST02435,2023-10-05,Standard,599,South,Referral,Active,15,,,2023-10
CUST02436,2024-03-02,Premium,999,South,Social Media,Active,10,,,2024-03
CUST02437,2023-04-07,Standard,599,West,Paid Ads,Churned,7,2023-11-03,Found alternative,2023-04
CUST02438,2023-06-23,Premium,999,West,Paid Ads,Churned,6,2023-12-20,Not using enough,2023-06
CUST02439,2023-04-24,Standard,599,North,Organic,Active,20,,,2023-04
CUST02440,2024-01-03,Standard,599,West,Social Media,Active,12,,,2024-01
CUST02441,2024-09-10,Basic,299,East,Paid Ads,Active,3,,,2024-09
CUST02442,2023-11-22,Standard,599,North,Paid Ads,Active,13,,,2023-11
CUST02443,2023-08-28,Standard,599,North,Paid Ads,Churned,13,2024-09-21,Found alternative,2023-08
CUST02444,2024-04-01,Standard,599,East,Organic,Active,9,,,2024-04
CUST02445,2023-08-22,Premium,999,East,Organic,Active,16,,,2023-08
CUST02446,2023-05-23,Standard,599,North,Social Media,Active,19,,,2023-05
CUST02447,2024-11-29,Basic,299,North,Paid Ads,Active,1,,,2024-11
CUST02448,2024-10-24,Basic,299,North,Social Media,Active,2,,,2024-10
CUST02449,2024-04-02,Standard,599,South,Organic,Active,9,,,2024-04
CUST02450,2023-03-29,Standard,599,North,Organic,Churned,6,2023-09-25,Not using enough,2023-03
CUST02451,2024-06-14,Standard,599,West,Organic,Active,6,,,2024-06
CUST02452,2023-02-20,Basic,299,South,Organic,Churned,2,2023-04-21,Not using enough,2023-02
CUST02453,2024-06-13,Standard,599,South,Paid Ads,Active,6,,,2024-06
CUST02454,2023-01-10,Basic,299,East,Social Media,Churned,3,2023-04-10,Technical issues,2023-01
CUST02455,2024-01-26,Premium,999,South,Paid Ads,Active,11,,,2024-01
CUST02456,2024-01-21,Basic,299,South,Organic,Churned,5,2024-06-19,Price too high,2024-01
CUST02457,2024-09-07,Standard,599,South,Paid Ads,Active,3,,,2024-09
CUST02458,2024-09-16,Standard,599,South,Referral,Active,3,,,2024-09
CUST02459,2023-12-13,Premium,999,South,Social Media,Active,12,,,2023-12
CUST02460,2024-04-12,Basic,299,South,Organic,Active,8,,,2024-04
CUST02461,2024-01-03,Standard,599,West,Paid Ads,Active,12,,,2024-01
CUST02462,2024-03-02,Basic,299,South,Referral,Active,10,,,2024-03
CUST02463,2023-05-23,Basic,299,West,Referral,Churned,3,2023-08-21,Missing features,2023-05
CUST02464,2023-12-02,Standard,599,North,Social Media,Active,13,,,2023-12
CUST02465,2023-12-08,Standard,599,North,Organic,Churned,7,2024-07-05,Price too high,2023-12
CUST02466,2023-03-20,Standard,599,East,Paid Ads,Churned,3,2023-06-18,Price too high,2023-03
CUST02467,2023-11-16,Basic,299,West,Organic,Churned,2,2024-01-15,Poor support experience,2023-11
CUST02468,2024-01-07,Standard,599,West,Paid Ads,Churned,2,2024-03-07,Poor support experience,2024-01
CUST02469,2024-10-02,Premium,999,South,Referral,Churned,3,2024-12-31,Not using enough,2024-10
CUST02470,2023-02-11,Standard,599,North,Social Media,Churned,1,2023-03-13,Missing features,2023-02
CUST02471,2024-05-22,Basic,299,South,Organic,Active,7,,,2024-05
CUST02472,2024-06-18,Basic,299,East,Paid Ads,Churned,3,2024-09-16,Found alternative,2024-06
CUST02473,2024-09-22,Premium,999,South,Social Media,Active,3,,,2024-09
CUST02474,2023-04-03,Standard,599,South,Paid Ads,Active,21,,,2023-04
CUST02475,2024-07-28,Basic,299,South,Social Media,Active,5,,,2024-07
CUST02476,2023-10-15,Basic,299,South,Organic,Active,14,,,2023-10
CUST02477,2024-03-26,Standard,599,North,Organic,Churned,6,2024-09-22,Price too high,2024-03
CUST02478,2024-07-31,Basic,299,North,Social Media,Churned,4,2024-11-28,Missing features,2024-07
CUST02479,2024-09-28,Basic,299,North,Referral,Active,3,,,2024-09
CUST02480,2023-08-14,Standard,599,East,Organic,Churned,12,2024-08-08,Price too high,2023-08
CUST02481,2023-08-19,Premium,999,North,Paid Ads,Active,16,,,2023-08
CUST02482,2024-07-17,Basic,299,West,Organic,Active,5,,,2024-07
CUST02483,2024-07-22,Basic,299,East,Organic,Active,5,,,2024-07
CUST02484,2023-01-21,Basic,299,South,Organic,Churned,3,2023-04-21,Price too high,2023-01
CUST02485,2024-04-17,Standard,599,North,Paid Ads,Churned,8,2024-12-13,Missing features,2024-04
CUST02486,2023-02-21,Standard,599,West,Referral,Active,22,,,2023-02
CUST02487,2023-01-30,Basic,299,West,Paid Ads,Churned,2,2023-03-31,Price too high,2023-01
CUST02488,2023-07-23,Standard,599,South,Paid Ads,Churned,5,2023-12-20,Price too high,2023-07
CUST02489,2024-06-02,Standard,599,South,Referral,Active,7,,,2024-06
CUST02490,2023-01-11,Basic,299,West,Organic,Churned,21,2024-10-02,Price too high,2023-01
CUST02491,2024-03-11,Basic,299,West,Organic,Active,9,,,2024-03
CUST02492,2023-07-27,Basic,299,South,Referral,Churned,11,2024-06-21,Price too high,2023-07
CUST02493,2024-09-16,Basic,299,South,Referral,Active,3,,,2024-09
CUST02494,2024-09-18,Premium,999,North,Organic,Active,3,,,2024-09
CUST02495,2024-06-20,Standard,599,West,Organic,Churned,4,2024-10-18,Found alternative,2024-06
CUST02496,2024-09-03,Standard,599,West,Paid Ads,Active,3,,,2024-09
CUST02497,2024-03-26,Basic,299,North,Referral,Active,9,,,2024-03
CUST02498,2023-09-02,Premium,999,South,Social Media,Active,16,,,2023-09
CUST02499,2024-01-08,Standard,599,West,Paid Ads,Churned,5,2024-06-06,Technical issues,2024-01
